,product,Chemical,Amount
5923,Starbucks Strawberry Acai Refresher,DCHP,1.1815473893598167
5924,Starbucks Caramel Frappuccino,DCHP,1.1815473893598167
5925,Starbucks Caramel Frappuccino,DCHP,1.1815473893598167
5926,Starbucks Caramel Frappuccino,DCHP,1.1815473893598167
5927,Starbucks Nitro Cold Brew,DCHP,1.1815473893598167
5928,Starbucks Nitro Cold Brew,DCHP,1.1815473893598167
5929,Starbucks Nitro Cold Brew,DCHP,1.1815473893598167
5930,In-n-Out Vanilla Shake,DCHP,1.7319050335074562
5931,In-n-Out Vanilla Shake,DCHP,1.7319050335074562
5932,In-n-Out Vanilla Shake,DCHP,1.7319050335074562
5933,Wild Planet Albacore Wild Tuna,DCHP,-0.38697189646095576
5934,Wild Planet Albacore Wild Tuna,DCHP,-0.38697189646095576
5935,Wild Planet Albacore Wild Tuna,DCHP,-0.38697189646095576
5936,Whole Foods Bananas,DCHP,-0.5520791897052476
5937,Whole Foods Organic Bananas,DCHP,-0.5520791897052476
5938,Whole Foods Organic Bananas,DCHP,-0.5520791897052476
5939,Whole Foods Blueberries,DCHP,-0.4007308375646468
5940,Whole Foods Lettuce,DCHP,-1.0405215988862777
5941,Whole Foods Lettuce,DCHP,-1.0405215988862777
5942,Whole Foods Lettuce,DCHP,-1.0405215988862777
5943,Whole Foods Tomatoes,DCHP,-0.5176818369460201
5944,Whole Foods Tomatoes,DCHP,-0.5176818369460201
5945,Whole Foods Tomatoes,DCHP,-0.5176818369460201
5946,Whole Foods Organic Broccoli,DCHP,-0.7584633062606124
5947,Whole Foods Organic Bananas,DCHP,-0.5520791897052476
5948,Whole Foods Bananas,DCHP,-0.5520791897052476
5949,Whole Foods Blueberries,DCHP,-0.4007308375646468
5950,Whole Foods Bananas,DCHP,-0.5520791897052476
5951,Whole Foods Blueberries,DCHP,-0.4007308375646468
5952,Unfiltered Tap Water - PlasticList Office (30sec after start),DCHP,1.0783553310821343
5953,Brita Filtered Tap Water - Nalgene Bottle (after 1hr),DCHP,1.0783553310821343
5954,Brita Filtered Tap Water - Brita Pitcher (after 1hr),DCHP,1.0783553310821343
5955,Brita Filtered Tap Water - Hydro Flask (after 1hr),DCHP,1.0783553310821343
5956,Brita Filtered Tap Water - Munchkin Cup (after 1hr),DCHP,1.0783553310821343
5957,Brita Filtered Tap Water - Solo Cup (after 1hr),DCHP,1.0783553310821343
5958,Brita Filtered Tap Water - Brita Pitcher 2 (directly after filtering),DCHP,1.0783553310821343
5959,Brita Filtered Tap Water - Brita Pitcher 1 (directly after filtering),DCHP,1.0783553310821343
5960,Kraft Mac & Cheese After Microwave,DCHP,-0.8822937761938313
5961,Kraft Mac & Cheese After Microwave,DCHP,-0.8822937761938313
5962,Kraft Mac & Cheese After Microwave,DCHP,-0.8822937761938313
5963,Straus Organic Whole Milk in Glass,DCHP,0.28721621761990257
5964,Boneless Beef Ribeye Steak from Local Butcher,DCHP,-0.7791017179161489
5965,Boneless Beef Ribeye Steak from Local Butcher,DCHP,-0.7791017179161489
5966,Boneless Beef Ribeye Steak from Local Butcher,DCHP,-0.7791017179161489
5967,Amy's Black Bean Vegetable Burrito Before Microwave,DCHP,-0.19434672100928196
5968,Amy's Black Bean Vegetable Burrito After Microwave,DCHP,-0.19434672100928196
5969,Amy's Black Bean Vegetable Burrito Before Microwave,DCHP,-0.19434672100928196
5970,Amy's Black Bean Vegetable Burrito After Microwave,DCHP,-0.19434672100928196
5971,Nespresso Medium Roast Black Capsule Coffee,DCHP,0.2665778059643661
5972,Nespresso Medium Roast Black Capsule Coffee,DCHP,0.2665778059643661
5973,Nespresso Medium Roast Black Capsule Coffee,DCHP,0.2665778059643661
5974,Farmer's Market Blueberries,DCHP,-0.4007308375646468
5975,Farmer's Market Blueberries,DCHP,-0.4007308375646468
5976,Farmer's Market Blueberries,DCHP,-0.4007308375646468
5977,Unfiltered Tap Water - Y Combinator (0sec after start),DCHP,1.0783553310821343
5978,Unfiltered Tap Water - Y Combinator (30sec after start),DCHP,1.0783553310821343
5979,Unfiltered Tap Water - PlasticList Office (30sec after start),DCHP,1.0783553310821343
5980,Unfiltered Tap Water - Hayes Valley (30sec after start),DCHP,1.0783553310821343
5981,Unfiltered Tap Water - Fort Mason (0sec after start),DCHP,1.0783553310821343
5982,Unfiltered Tap Water - Fort Mason (30sec after start),DCHP,1.0783553310821343
5983,SF Bay Water,DCHP,1.0783553310821343
5984,Enfamil Neuro Pro 587g Infant Formula (Can),DCHP,-1.212508362682415
5985,Enfamil Neuro Pro 587g Infant Formula (Can),DCHP,-1.212508362682415
5986,Enfamil Neuro Pro 587g Infant Formula (Tub),DCHP,-1.212508362682415
5987,Chicken Tikka Masala from Indian Restaurant after 45 Min in Takeout Container,DCHP,0.28721621761990257
5988,Chicken Tikka Masala from Indian Restaurant,DCHP,0.28721621761990257
5989,Fairlife Core Power Elite 42g High Protein Shake Elite Chocolate,DCHP,1.7319050335074562
5990,Gus's Whole Roasted Lemon Chicken,DCHP,-0.7791017179161489
5991,Gus's Whole Roasted Lemon Chicken,DCHP,-0.7791017179161489
5992,Gus's Whole Roasted Lemon Chicken,DCHP,-0.7791017179161489
5993,Blue Bottle Medium Roast Black Coffee from SF Ferry Building,DCHP,0.2665778059643661
5994,Blue Bottle Medium Roast Black Coffee from SF Hayes Valley,DCHP,0.2665778059643661
5995,Tartine Medium Roast Black Coffee,DCHP,0.2665778059643661
5996,Boudin Sourdough Bread,DCHP,-0.9235705995049043
5997,Tartine Sourdough Bread,DCHP,-0.9235705995049043
5998,Gerber Baby Food Organic Carrot in Glass,DCHP,-0.5864765424644751
5999,Gerber Baby Food Banana in Glass,DCHP,-0.5864765424644751
6000,Knox Original Unflavored Gelatine,DCHP,-1.3569772442711703
6001,Knox Original Unflavored Gelatine,DCHP,-1.3569772442711703
6002,Knox Original Unflavored Gelatine,DCHP,-1.3569772442711703
6003,Knox Original Unflavored Gelatine,DCHP,-1.3569772442711703
6004,Knox Original Unflavored Gelatine,DCHP,-1.3569772442711703
6005,Cheerios 100% Whole Grain Oats Cereal,DCHP,-1.0955573633010416
6006,Cheerios 100% Whole Grain Oats Cereal,DCHP,-1.0955573633010416
6007,Cheerios 100% Whole Grain Oats Cereal,DCHP,-1.0955573633010416
6008,Cheerios 100% Whole Grain Oats Cereal,DCHP,-1.0955573633010416
6009,Haribo Goldbears,DCHP,-1.157472598267651
6010,Haribo Goldbears,DCHP,-1.157472598267651
6011,Haribo Goldbears,DCHP,-1.157472598267651
6012,Ricola Honey Lemon Echinacea Herbal Cold Tablets,DCHP,-1.212508362682415
6013,Ricola Honey Lemon Echinacea Herbal Cold Tablets,DCHP,-1.212508362682415
6014,Ricola Honey Lemon Echinacea Herbal Cold Tablets,DCHP,-1.212508362682415
6015,Happy Baby Baby Food Organic Carrot in Glass,DCHP,-0.5864765424644751
6016,Straus Organic Plain Nonfat Greek Yogurt,DCHP,-0.19434672100928196
6017,Impossible Impossible Meat Patty,DCHP,-0.5864765424644751
6018,Impossible Impossible Meat Patty,DCHP,-0.5864765424644751
6019,M&M's Peanut Chocolate Candies Sharing Size,DCHP,-1.171231539371342
6020,M&M's Peanut Chocolate Candies Sharing Size,DCHP,-1.171231539371342
6021,M&M's Peanut Chocolate Candies Sharing Size,DCHP,-1.171231539371342
6022,Stanford University Dining Hall Water,DCHP,1.0783553310821343
6023,LaCroix Sparkling Water Pamplemousse,DCHP,1.1815473893598167
6024,LaCroix Sparkling Water Pure,DCHP,1.1815473893598167
6025,Raw Cow Milk from Farm in Glass,DCHP,0.28721621761990257
6026,Whole Foods Organic Boneless Beef Ribeye Steak Grass Fed,DCHP,-0.7791017179161489
6027,Whole Foods Boneless Beef Ribeye Steak Pasture Raised,DCHP,-0.7791017179161489
6028,"Stanford University Dining Meal (Beans, Chicken, Rice, Cauliflower)",DCHP,1.897012326751748
6029,"Stanford University Dining Meal (Beans, Chicken, Rice, Cauliflower)",DCHP,1.897012326751748
6030,"Stanford University Dining Meal (Beans, Chicken, Rice, Cauliflower)",DCHP,1.897012326751748
6031,RXBAR 10g Protein Bar Blueberry Cashew Butter,DCHP,-1.00612424612705
6032,RXBAR 10g Protein Bar Blueberry Cashew Butter,DCHP,-1.00612424612705
6033,RXBAR 10g Protein Bar Blueberry Cashew Butter,DCHP,-1.00612424612705
6034,Fairlife Core Power Elite 42g High Protein Shake Elite Chocolate,DCHP,1.7319050335074562
6035,Fairlife Core Power Elite 42g High Protein Shake Elite Chocolate,DCHP,1.7319050335074562
6036,Whole Foods Organic Boneless Skinless Chicken Breast,DCHP,-0.5933560130163206
6037,Spam Canned Meat,DCHP,-0.9786063639196682
6038,Spam Canned Meat,DCHP,-0.9786063639196682
6039,Spam Canned Meat,DCHP,-0.9786063639196682
6044,Cocoa Powder from 1952 Korean War Rations,DCHP,-1.3294593620637885
6045,Cane Sugar from 1952 Korean War Rations,DCHP,-1.1106921985151017
6046,Cocoa Powder from 1920s,DCHP,-1.3294593620637885
6047,Ghirardelli Instant Ground Chocolate and Cocoa Powder from 1940s,DCHP,-1.2950620093045608
6048,Peanut Butter from 1962 Army Rations,DCHP,-1.1437136571639601
6049,Cracker from 1952 Korean War Rations,DCHP,-0.39522726112317036
6050,Milk Chocolate from 1962 Army Rations,DCHP,-1.1437136571639601
6051,Kelloggs Froot Loops,DCHP,-1.0955573633010416
6052,Kelloggs Froot Loops,DCHP,-1.0955573633010416
6053,Kelloggs Froot Loops,DCHP,-1.0955573633010416
6054,Cheerios 100% Whole Grain Oats Cereal,DCHP,-1.0955573633010416
6055,M&M's Peanut Chocolate Candies Sharing Size,DCHP,-1.171231539371342
6056,Athletic Greens AG1 Dietary Supplement,DCHP,-1.28130306820087
6057,Athletic Greens AG1 Dietary Supplement,DCHP,-1.28130306820087
6058,Sunwarrior Active Creatine Monohydrate Unflavored,DCHP,-1.3294593620637885
6059,RXBAR 12g Protein Bar Blueberry,DCHP,-1.00612424612705
6060,Angry Orchard Crisp Hard Apple Cider,DCHP,1.1815473893598167
6061,Angry Orchard Crisp Hard Apple Cider,DCHP,1.1815473893598167
6062,Angry Orchard Crisp Hard Apple Cider,DCHP,1.1815473893598167
6063,Ito En Oi Ocha Unsweetened Green Tea,DCHP,1.1815473893598167
6064,Ito En Oi Ocha Unsweetened Green Tea,DCHP,1.1815473893598167
6065,Sweetgreen Chicken Pesto Parm Salad,DCHP,1.353534153155954
6066,Sweetgreen Chicken Pesto Parm Salad,DCHP,1.353534153155954
6067,Sweetgreen Chicken Pesto Parm Salad,DCHP,1.353534153155954
6068,Mountain Valley Spring Water,DCHP,1.0783553310821343
6069,Celsius Sparkling Drink Wildberry,DCHP,1.1815473893598167
6070,Kate Farms Pediatric Standard Formula,DCHP,-0.14619042714636352
6071,Straus Organic Whole Milk in Glass,DCHP,0.28721621761990257
6072,Straus Organic Plain Nonfat Greek Yogurt,DCHP,-0.19434672100928196
6073,Philz Medium Roast Black Coffee from Palo Alto,DCHP,0.2665778059643661
6074,Ben & Jerry's Phish Food Ice Cream,DCHP,-0.3800924259091103
6075,In-n-Out Cheeseburger Animal Style,DCHP,0.21154204154960213
6076,In-n-Out Cheeseburger Animal Style,DCHP,0.21154204154960213
6077,In-n-Out Cheeseburger Animal Style,DCHP,0.21154204154960213
6078,Unfiltered Tap Water - PlasticList Office (30sec after start),DCHP,1.0783553310821343
6079,Tap Water with Aquatabs Purification Tablets (after 30min),DCHP,1.0783553310821343
6080,Tap Water with Aquatabs Purification Tablets (after 30min),DCHP,1.0783553310821343
6081,Tap Water with Aquatabs Purification Tablets (after 30min),DCHP,1.0783553310821343
6082,Cold Tablets from 1920s,DCHP,-1.0611600105418142
6083,Breast Milk from Milk Bank Mature Grade,DCHP,-0.31817719094250085
6084,Salt & Straw Double Fold Vanilla Ice Cream,DCHP,-0.3800924259091103
6085,Salt & Straw Double Fold Vanilla Ice Cream,DCHP,-0.3800924259091103
6086,Salt & Straw Double Fold Vanilla Ice Cream,DCHP,-0.3800924259091103
6087,Tap Water with Purification Tablets from 1973 (after 30min),DCHP,1.0783553310821343
6088,Berkey Filtered Tap Water from SF Haight-Ashbury,DCHP,1.0783553310821343
6089,Unfiltered Tap Water from SF Haight-Ashbury,DCHP,1.0783553310821343
6090,Distilled Water from Infinity Enteral Pump Delivery Set by Moog (First Run),DCHP,1.0783553310821343
6091,Distilled Water from Infinity Enteral Pump Delivery Set by Moog (Second Run),DCHP,1.0783553310821343
6092,Distilled Water,DCHP,1.0783553310821343
6093,Thorne Basic Prenatal Dietary Supplement,DCHP,-1.350097773719325
6094,Thorne Basic Prenatal Dietary Supplement,DCHP,-1.3363388326156338
6095,Thorne Basic Prenatal Dietary Supplement,DCHP,-1.3363388326156338
6096,Thorne Prenatal DHA Dietary Supplement,DCHP,-1.088677892749196
6097,Thorne Prenatal DHA Dietary Supplement,DCHP,-1.088677892749196
6098,Thorne Prenatal DHA Dietary Supplement,DCHP,-1.088677892749196
6099,One A Day Womens Prenatal 1 Multivitamin with DHA & Folic Acid,DCHP,0.8898578379615677
6100,One A Day Womens Prenatal 1 Multivitamin with DHA & Folic Acid,DCHP,0.22736482381884676
6101,One A Day Womens Prenatal 1 Multivitamin with DHA & Folic Acid,DCHP,0.4860329165682373
6102,"Kate Farms, Moog Pediatric Standard Formula via Infinity Enteral Feeding Pump",DCHP,-0.14619042714636352
6103,Sour Patch Kids Original Soft & Chewy,DCHP,-1.157472598267651
6104,Sour Patch Kids Original Soft & Chewy,DCHP,-1.157472598267651
6105,Sour Patch Kids Original Soft & Chewy,DCHP,-1.157472598267651
6106,Seventh Generation Free & Clean Fragrance-Free Handwash,DCHP,-1.3363388326156338
6107,Seventh Generation Free & Clean Fragrance-Free Handwash,DCHP,-1.3363388326156338
6108,Seventh Generation Free & Clean Fragrance-Free Handwash,DCHP,-1.3363388326156338
6109,Paper Receipt in Water - Panda Express,DCHP,-0.1599493682500545
6110,Paper Receipt in Water - Macy's,DCHP,-0.1599493682500545
6111,Paper Receipt in Water - Walgreens,DCHP,-0.1599493682500545
6112,O Organics Organic Eggs Large Brown,DCHP,-0.6759096596384665
6113,O Organics Organic Eggs Large Brown,DCHP,-0.6759096596384665
6114,O Organics Organic Eggs Large Brown,DCHP,-0.6759096596384665
6115,Paper Receipt - Lululemon,DCHP,-1.2950620093045608
6116,Paper Receipt - Safeway,DCHP,-1.2950620093045608
6117,Paper Receipt - UPS,DCHP,-1.2950620093045608
6118,Tampax Pearl Regular Absorbency Tampons,DCHP,-1.2606646565453334
6119,Tampax Pearl Regular Absorbency Tampons,DCHP,-1.2606646565453334
6120,Tampax Pearl Regular Absorbency Tampons,DCHP,-1.2606646565453334
6121,Essentia Ionized Alkaline Water in Phthalate & BPA Free Bottle,DCHP,1.0783553310821343
6122,Essentia Ionized Alkaline Water in Phthalate & BPA Free Bottle,DCHP,1.0783553310821343
6123,Essentia Ionized Alkaline Water in Phthalate & BPA Free Bottle,DCHP,1.0783553310821343
6124,Smeraldina Still Artesian Water,DCHP,1.0783553310821343
6125,Smeraldina Still Artesian Water,DCHP,1.0783553310821343
6126,Smeraldina Still Artesian Water,DCHP,1.0783553310821343
6127,Whole Foods Farm Raised Atlantic Salmon,DCHP,-0.5864765424644751
6128,Whole Foods Farm Raised Atlantic Salmon,DCHP,-0.5864765424644751
6129,Whole Foods Farm Raised Atlantic Salmon,DCHP,-0.5864765424644751
6130,Whole Foods Wild Caught Salmon,DCHP,-0.5864765424644751
6131,Whole Foods Wild Caught Salmon,DCHP,-0.5864765424644751
6132,Whole Foods Wild Caught Salmon,DCHP,-0.5864765424644751
6133,Whole Foods Cold Smoked Atlantic Salmon,DCHP,-0.9717268933678227
6134,Whole Foods Cold Smoked Atlantic Salmon,DCHP,-0.9717268933678227
6135,Whole Foods Cold Smoked Atlantic Salmon,DCHP,-0.9717268933678227
6136,Unfiltered Tap Water from age1,DCHP,1.0783553310821343
6137,Breast Milk from Milk Bank - Philips Avent Plastic Bottle (24hr in Fridge) - Washed,DCHP,-0.31817719094250085
6138,Breast Milk from Milk Bank - Philips Avent Glass Bottle (24hr in Fridge) - Washed,DCHP,-0.31817719094250085
6139,Breast Milk from Milk Bank - Philips Avent Plastic Bottle (24hr in Fridge) - Medela Sanitized,DCHP,-0.31817719094250085
6140,Breast Milk from Milk Bank - Philips Avent Glass Bottle (24hr in Fridge) - Medela Sanitized,DCHP,-0.31817719094250085
6141,Colgate Pre-Brush Mouth Swish (Manual Brush),DCHP,-0.9510884817122862
6142,Colgate Post-Brush First Mouth Swish (Manual Brush),DCHP,-0.9510884817122862
6143,Colgate Post-Brush Second Mouth Swish (Manual Brush),DCHP,-0.9510884817122862
6144,"Philips Sonicare, Colgate Pre-Brush Mouth Swish (Electric Brush)",DCHP,-0.9510884817122862
6145,"Philips Sonicare, Colgate Post-Brush First Mouth Swish (Electric Brush)",DCHP,-0.9510884817122862
6146,"Philips Sonicare, Colgate Post-Brush Second Mouth Swish (Electric Brush)",DCHP,-0.9510884817122862
6147,Tazo Awake English Breakfast Black Tea,DCHP,0.6999844507306321
6148,Tazo Awake English Breakfast Black Tea,DCHP,0.6999844507306321
6149,Rishi English Breakfast Organic Black Tea,DCHP,0.6999844507306321
6150,Rishi English Breakfast Organic Black Tea,DCHP,0.6999844507306321
6151,Mountain Valley Spring Water,DCHP,1.0783553310821343
6152,Fiji Natural Artesian Water,DCHP,1.0783553310821343
6153,Fiji Natural Artesian Water,DCHP,1.0783553310821343
6154,Fiji Natural Artesian Water,DCHP,1.0783553310821343
6155,Liquid Death Mountain Water,DCHP,1.0783553310821343
6156,Tylenol Acetaminophen Extra Strength Coated,DCHP,-1.3569772442711703
6157,Tylenol Acetaminophen Extra Strength Uncoated,DCHP,-1.3569772442711703
6158,Nature Made Prenatal Folic Acid + DHA Supplement,DCHP,0.15650627713483817
6159,Optimum Nutrition Gold Standard 100% Whey Protein Chocolate Peanut Butter,DCHP,-1.157472598267651
6160,Sunwarrior Active Creatine Monohydrate Unflavored,DCHP,-1.3294593620637885
6161,Emergen C 1000mg Vitamin C Immune Support Fizzy Drink Mix Orange,DCHP,-1.3019414798564064
6162,Liquid IV Hydration Multiplier Electrolyte Drink Mix Strawberry,DCHP,-1.2537851859934879
6163,Coca-Cola Original,DCHP,1.1815473893598167
6164,Coca-Cola Diet,DCHP,1.1815473893598167
6165,Coca-Cola Zero,DCHP,1.1815473893598167
6166,LaCroix Sparkling Water Pure,DCHP,1.1815473893598167
6167,LaCroix Sparkling Water Pamplemousse,DCHP,1.1815473893598167
6168,Celsius Sparkling Drink Wildberry,DCHP,1.1815473893598167
6169,Celsius Sparkling Orange,DCHP,1.1815473893598167
6170,Celsius Sparkling Drink Kiwi Guava,DCHP,1.1815473893598167
6171,Guayaki Organic Yerba Mate Bluephoria,DCHP,1.1815473893598167
6172,Red Bull Energy Drink Original,DCHP,1.1815473893598167
6173,Whole Foods Organic Long Grain White Rice,DCHP,-1.0542805399899686
6174,Colgate Cavity Protection Fluoride Toothpaste Regular Flavor,DCHP,-1.3569772442711703
6175,Colgate 360 Extra Soft Toothbrush for Sensitive Teeth,DCHP,-1.157472598267651
6176,Whole Foods Organic Creamy Peanut Butter Unsweetened Unsalted,DCHP,-1.1437136571639601
6177,PB2 Foods Peanut Butter Powdered,DCHP,-1.2744235976490244
6178,Whole Foods Organic Pasta Spaghetti,DCHP,-0.9786063639196682
6179,Enfamil Neuro Pro 587g Infant Formula (Tub),DCHP,-1.212508362682415
6180,Ito En Oi Ocha Unsweetened Green Tea,DNOP,1.2089235575458597
6181,Whole Foods Non-Organic Broccoli,DNOP,-0.7276209703723556
6182,Whole Foods Organic Broccoli,DNOP,-0.7276209703723556
6183,Clover Organic Whole Milk in Whole Gallon Jug,DNOP,0.31619026453391647
6184,Clover Organic Whole Milk in Half Gallon Carton,DNOP,0.31619026453391647
6185,Straus Organic Whole Milk in Glass,DNOP,0.31619026453391647
6186,Gerber Baby Food Banana in Glass,DNOP,-0.555941490946982
6187,Gerber Baby Food Organic Carrot in Glass,DNOP,-0.555941490946982
6188,Gerber Baby Food Carrot Puree in Plastic,DNOP,-0.555941490946982
6189,Happy Baby Baby Food Organic Carrot in Glass,DNOP,-0.555941490946982
6190,Almond Breeze Original Almond Milk Unsweetened in Carton,DNOP,0.31619026453391647
6191,Oatly Oatmilk Full Fat Chilled in Carton,DNOP,0.31619026453391647
6192,Whole Foods Boneless Beef Ribeye Steak Pasture Raised,DNOP,-0.7482225079034005
6193,Whole Foods Boneless Beef Ribeye Steak Grass Fed,DNOP,-0.7482225079034005
6194,Driscoll's Non-Organic Strawberries,DNOP,-0.37052765316757835
6195,Good Farms Organic Strawberries,DNOP,-0.37052765316757835
6196,Chobani Greek Yogurt Nonfat Plain,DNOP,-0.30185586139742887
6197,Straus Organic Whole Milk Plain Greek Yogurt,DNOP,-0.16451227785712993
6198,Straus Organic Whole Milk European Style Plain Yogurt,DNOP,-0.16451227785712993
6199,KIND Dark Chocolate Nuts & Sea Salt Bar,DNOP,-1.0572455708690731
6200,Fairlife Core Power Elite 42g High Protein Shake Vanilla,DNOP,1.7582978917070555
6201,Fairlife Core Power Elite 42g High Protein Shake Vanilla,DNOP,1.7582978917070555
6202,Fairlife Core Power Elite 42g High Protein Shake Vanilla,DNOP,1.7582978917070555
6203,Fairlife Core Power 26g Protein Shake Strawberry Banana,DNOP,1.7582978917070555
6204,Fairlife Core Power 26g Protein Shake Vanilla,DNOP,1.7582978917070555
6205,Sweetgreen Chicken Pesto Parm Salad,DNOP,1.3806030369712334
6206,Chipotle Burrito with Red Beans Veggies Chicken and Sour Cream,DNOP,0.32305744371093137
